Objective function,Crossover,Selection,Tournament percentage,Seed,Algorithm solution,Algorithm fitness
F52014,arithmetic,roulette,0.1,255225389,[7.368091897858406; -55.86589557395452; 65.16615044244509; 6.295052781000223; -51.57143280509766; 24.742621334501152; 54.27668958039584; -30.24378561236955; 82.0427382322031; -58.66571551150332],521.2472856878493
F52014,arithmetic,roulette,0.1,1869797671,[-22.911946408393284; 2.002538199013692; 39.6431033420842; 32.33823788867651; -3.20227993115164; 80.45844169664109; 49.90020239008713; 55.914433216313796; 13.011644800205596; 49.40682918456709],521.1635878973186
F52014,arithmetic,roulette,0.1,2292628369,[-91.77631183449266; -49.508352033829006; -45.04462117071873; 43.17386508677211; 54.31872763145736; -6.678889995149683; -0.277371624840562; 45.12253088447959; -6.641789948792987; 46.745922454723164],521.0549932682659
F52014,arithmetic,roulette,0.2,2695483108,[33.62219683932719; -65.17324766491029; 8.765640923021948; -8.01927773273168; -4.424982077624847; -24.223640448457544; 59.00968586112222; -22.499716637551572; -44.058302803510394; -17.115378881611036],520.8357619385342
F52014,arithmetic,roulette,0.2,3563376021,[60.86076074642375; 85.53837610393643; -6.354778979245999; 43.63461048907854; -44.68112055067746; 89.57394536478989; 75.81040966871038; 5.431423257494775; 59.614342376156145; -0.635881104519072],521.217745837171
F52014,arithmetic,roulette,0.2,1480635366,[59.4718094558163; -45.125452017182035; 6.017682735986753; 31.748105331753862; 52.8315013935447; -72.14485393357808; 24.80537286673122; 54.48422660419678; -66.28368902159883; 96.0180534568986],521.0847000337892
F52014,arithmetic,roulette,0.2,2221195017,[45.489136796860095; 29.108420834600736; 55.27747462431175; -21.563268663335652; 26.308922529492104; 12.632440056371603; 19.65816425030362; -89.54321501349455; -39.680531372273364; -11.682113516627682],521.0214788350233
F52014,arithmetic,roulette,0.2,3046095670,[83.58572064276518; -14.96012565306006; -71.68836719562965; -40.98484575213084; 89.89951568609621; -74.62861163304495; 32.40618520427108; -21.02096833939953; -56.849785873399085; -61.0620995561024],521.0596885118222
F52014,arithmetic,roulette,0.2,3150348920,[-54.06383912351664; 29.18073913176876; -45.897474704354885; -18.0411594047348; -4.690750805387178; 48.815548541372195; -28.1344285570124; -9.53216636338668; 83.13875921328074; 20.548079398805115],520.7921592050396
F52014,arithmetic,roulette,0.2,1201763685,[21.24369357101382; -6.301214409030879; -47.15432532465709; -12.368035784571473; 17.98430211946571; -67.3046588741606; 76.32917274965398; 68.48063232320871; -78.3848961823727; -57.819657754916875],521.2232600056021
F52014,arithmetic,roulette,0.2,2885367627,[-27.87716700896864; -78.05488064491564; 57.06163280789936; -58.02495227483489; 35.13201990181608; -31.922339087768112; -62.18401462701148; -19.062614776355787; -72.22015153828436; 58.37300271592767],521.1143672313464
F52014,arithmetic,roulette,0.2,1363553270,[-43.03441153379226; 40.122747893294644; -77.99771237774513; 2.7589856949017673; 43.61649180088358; 89.35904988033897; -25.48630433133232; 18.781020041303705; 28.876478200067027; 51.672395531875],520.9055644217891
F52014,arithmetic,roulette,0.2,3735756085,[32.69030774005779; 64.83859606309466; -66.90849212084926; -10.180262348505636; -56.777237136724644; 8.100337845449928; 10.58491644348203; 63.77846791655776; 33.052625962773135; 98.08036059103756],521.1132909453601
F52014,arithmetic,roulette,0.3,2461422386,[57.29128250792368; 10.41316852168994; 21.03282975679612; 71.32486001490025; 41.42287083413595; 25.481610746118662; 54.5075747638933; -16.865655202336868; 62.580350960119176; 44.792135893702124],520.7940424495032
F52014,arithmetic,roulette,0.3,3602374883,[-86.30778680459849; -1.1862331311546512; -85.95815337193244; -90.26643201580458; 5.910493084540121; -51.28920530424932; -22.08151568869559; -23.7685605118386; 16.076092072739385; -38.75699605982541],521.2438604554859
F52014,arithmetic,roulette,0.3,947928479,[9.543079066688717; 31.79648884247531; -15.092006726596589; -26.761950813476542; 71.93801973572812; 12.506634357632219; 53.67524897012429; 27.220883566018372; 7.476408748419705; -28.34016730455025],520.9893770709715
F52014,arithmetic,roulette,0.3,312593699,[-33.750372723646535; 30.68449529602907; 85.77237296102894; -84.52995608746605; 28.083299453683026; -76.18246931087951; 47.0090865935442; -65.19458470608691; 4.5912886550556635; -86.45420828860586],520.6037670516979
F52014,arithmetic,roulette,0.3,3565434749,[49.734298100020986; 76.41035735142992; 37.12056375763445; 3.1449699141228002; 64.59550931366847; -46.278224726026; -7.768081706893632; -35.33469098897433; 17.726520917462324; 48.95532767889168],520.9123502275443
F52014,arithmetic,roulette,0.3,1339963119,[11.86879571717645; -73.20719866063685; 38.49987006223528; 43.80183285312462; -45.836706631997586; 51.28252493732109; 59.26888767486325; -53.84985624360482; 96.2549434930738; -48.06284961346424],521.182948367596
F52014,arithmetic,roulette,0.3,733826887,[-38.90933733252918; 23.93877481571727; 70.92593796275014; 1.2570748646423828; -48.31289697145293; -7.298491245113484; -61.937456977490086; 55.51964801077056; 58.5160007957235; 19.475944135841722],521.2525364420007
F52014,arithmetic,roulette,0.3,3880144278,[32.72161538311087; -49.37453377352947; -43.45298102674289; 36.07151707712762; 79.17667060961875; -87.19381040345002; -17.75941710502076; -15.433704037963139; -59.33587849805792; -98.61294402528202],520.9018231208528
F52014,arithmetic,roulette,0.3,671430382,[-96.61504507921094; -43.89700996025772; 52.45365230317117; -70.019249600127; 3.6967538015707078; -19.986133231469893; -75.78954615666342; 22.883403196801666; 28.55790185002428; -86.44317536617739],521.016029950218
F52014,arithmetic,roulette,0.3,2688096995,[22.67959017838409; 63.957329661165396; 15.700714576072112; -28.967394933198303; 44.77162901075853; -27.675890938196027; -5.624187696675653; 0.511162481081513; 32.04205739902548; 84.53790785083906],520.891099649747
F52014,arithmetic,roulette,0.4,3869541002,[60.38731531742659; -19.349576803392193; -36.178070098240234; 62.192964630310016; -61.35050176623986; 62.057512398246104; -72.15957665818969; -80.46589054572824; -14.01607761118926; 34.0272618449114],520.9871497245211
F52014,arithmetic,roulette,0.4,1134378496,[56.6373665526753; 14.499307573159797; 41.17055836595469; 39.43345187009663; -30.866208784419257; 37.17762423097625; -38.679238489333656; 10.371119652543669; -6.097502205425826; 43.15313419390293],521.1009388996855
F52014,arithmetic,roulette,0.4,182229840,[4.031986164877498; 7.19495053258323; -62.07101974865084; -7.250991845551321; -93.09918206095335; 56.56373405391608; 60.9842862792357; -67.96870783968278; 32.86339180073811; 2.4038786743704295],521.0711946581405
F52014,arithmetic,roulette,0.4,87076976,[-95.74657267221916; -0.6087399308524226; 68.83088874756575; -74.76069268871817; -12.863712393673083; -41.823111115312074; 97.10718126545709; -25.77078673357005; -22.0921668141482; 21.647487036847807],521.1019052760817
F52014,arithmetic,roulette,0.4,1785587413,[-65.34631870643531; 90.79412429633643; -42.80633517449548; 76.26456843521458; -86.16719402419115; 32.0357088433891; -15.515980371807132; 67.73894359460547; 91.73791794746185; -98.2214147529862],521.0929443922602
F52014,arithmetic,roulette,0.4,2469835897,[2.7489765975582747; 2.976639186093972; 65.36742458371914; 30.064741491561634; 73.07427312172598; -3.3273800435992693; 26.51750097194827; -82.02268964409956; -81.88209400150274; -12.061370185073969],521.0088206255432
F52014,arithmetic,roulette,0.4,1306043185,[5.367383490264832; 8.01756143203221; -17.853188909302737; 43.10306093893746; 1.9903770261759348; -34.96255314408251; 56.88997066187968; -68.87839647833508; -83.55083464922528; -44.07694482132477],521.0724386427985
F52014,arithmetic,roulette,0.4,1640700446,[-12.258490829240372; 69.69926159715021; -50.11998253579346; 82.82083707174155; -44.794956419295026; -96.99611470805058; 5.744563372093836; -11.163716472036072; 94.27054369998515; 39.00310556068024],520.9587708193676
F52014,arithmetic,roulette,0.4,4116079733,[-71.46474108211528; 57.08011724593987; -5.534750026008777; -92.14599927041856; 37.04288180075933; -14.673700385572381; 67.51371134912233; -23.237131668004672; -53.7790034424233; 27.77895042795619],520.9680531655692
F52014,arithmetic,roulette,0.4,1279556799,[66.3868755331776; 48.753265453613096; 96.6877262382242; -2.736189288274417; -53.661000731153564; 21.436516421950586; -17.66401223900695; -6.608435072241889; -72.80042870299772; -89.73838643535714],521.1239943446797
F52014,arithmetic,roulette,0.5,3454756273,[70.9915878266359; -22.4055329134018; 12.77013016244205; 53.59736126331622; 83.77802306009403; -19.552737451845175; -23.877498958258762; 25.22868720691112; -6.625600306096211; -46.81503993268719],521.034841642497
F52014,arithmetic,roulette,0.5,1494090457,[-32.12730127968514; -27.529681987630138; -34.65824824482604; -27.03301766763875; 28.85212635348852; -71.30505497169466; -31.783205382784004; 1.3579859937227337; -6.270616069068506; 30.29756372665015],520.9364264069367
F52014,arithmetic,roulette,0.5,2713984790,[72.36663785502418; -21.31896023618296; -95.17550553462242; 56.48410680687442; 52.25783366067128; 50.59561242941797; 5.888803967506192; -89.58222220204061; 85.577148193894; -22.75201140067162],520.9143483880988
F52014,arithmetic,roulette,0.5,3003711653,[-45.081512855533006; -23.915731988072157; -71.37046577919165; 47.63715973781476; -84.39796087571527; 3.157639723856459; 42.00880668827763; 71.9444480700838; -47.71745757429992; 31.211564463620505],521.2065402543856
F52014,arithmetic,roulette,0.5,2302765881,[-21.280184111761173; -59.91505461278663; -38.693550422045945; -70.34159924001847; 43.56882301075004; 76.18118587060033; -76.14277568800982; 58.144052586935715; -67.02409164332963; 13.942655836862343],521.0498358955207
F52014,arithmetic,roulette,0.5,2718411566,[-85.1728716212869; -70.05002840166172; 50.69270604742192; -10.785118494655265; 83.30289058493437; 6.821197226822747; -71.59810015503041; 3.702993322630846; 97.90667519597065; -97.69064092671067],521.0223865366758
F52014,arithmetic,roulette,0.5,1291710878,[-37.63874883558725; -41.97189812404607; 85.34840029332182; -26.49147607094294; 71.84520215190823; 21.728334611029464; 6.827259441121601; 46.25674489943982; -17.690699938097577; -21.189481111371506],521.0672082940611
F52014,arithmetic,roulette,0.5,4028205675,[7.88128168755323; -8.909743653899723; 41.75736957357009; -6.39226783967219; 31.83348239390245; 8.409816277066739; -50.72533442831802; -33.34306837964163; -3.292846516288833; 40.577437573487714],521.2339782329528
F52014,arithmetic,roulette,0.5,1102757229,[-34.73411260989363; 54.13383314278653; -76.57115561038913; 51.49782008630336; 99.95385779539552; 97.49829580104907; -53.937343086616885; 71.39909469671181; -16.77530562938074; 89.69572144236301],520.6812533238289
F52014,arithmetic,roulette,0.5,193896033,[38.57364993475481; -42.79696709048781; 1.1725240431935084; -53.19881030597649; -61.0983695078242; -45.12550766703656; 59.849871688423285; 12.540409547323842; -77.26958489408034; -30.84394937382118],520.9370832226583
F52014,arithmetic,tournament,0.1,1734295535,[-78.94309088708346; -17.667152576157886; -7.1210060819562155; 60.15867733698876; -14.952042658685308; 77.50299322020109; -45.57142399001278; -36.45081805366273; -65.94265292481525; -3.4814784949975697],521.1780395231812
F52014,arithmetic,tournament,0.1,779727065,[21.54685277736192; 16.827617585134888; -79.55659213075549; 94.36626668658525; 26.95690303037965; 35.45266412178154; 11.206151411008364; -7.224629290708421; 14.354554142658671; 38.90767873311833],521.089667103559
F52014,arithmetic,tournament,0.1,3752514607,[71.62769600873088; 8.690398936183968; 5.2777040488761315; -94.48704448410811; -58.609082935771006; -1.1932821930797246; 10.767374220104216; -63.42627729504953; -5.728271269072295; -21.87501122295727],521.1543655991009
F52014,arithmetic,tournament,0.1,2072009737,[-75.90605573880784; 34.7556355452395; -79.02285719021262; 43.52239585635043; -39.11755059993795; -60.02066456717788; -66.92730991345553; -69.56538020878244; 5.497549432362625; 64.4226241768971],520.9230236747015
F52014,arithmetic,tournament,0.1,1792178879,[13.167720393363616; -50.211180877414265; -99.75484558718797; -18.962117531104546; 64.36622715833357; -1.8478626217150254; -5.710356118834195; -52.42455399254368; 13.41657204792876; 59.76716437221839],521.1647518526406
F52014,arithmetic,tournament,0.1,4237473101,[-95.61243048107066; 33.8251513102318; 83.46961887345626; -61.9850427544562; -90.78355698572744; -98.4703221271981; 87.84878124072353; 0.2143201634687415; 15.983375634432534; -10.08438442432751],520.949453244259
F52014,arithmetic,tournament,0.1,2203535373,[19.859680354815197; -7.950123791810711; 11.629945399922462; -33.87657817902863; -25.58519626955848; 24.127782013437795; -15.593057238104294; -6.1309259206946365; 72.55496113041181; -46.490782388950876],521.1298340110679
F52014,arithmetic,tournament,0.1,255225389,[7.368091897858406; -55.86589557395452; 65.16615044244509; 6.295052781000223; -51.57143280509766; 24.742621334501152; 54.27668958039584; -30.24378561236955; 82.0427382322031; -58.66571551150332],521.2472856878493
F52014,arithmetic,tournament,0.1,1869797671,[-22.911946408393284; 2.002538199013692; 39.6431033420842; 32.33823788867651; -3.20227993115164; 80.45844169664109; 49.90020239008713; 55.914433216313796; 13.011644800205596; 49.40682918456709],521.1635878973186
F52014,arithmetic,tournament,0.1,2292628369,[-91.77631183449266; -49.508352033829006; -45.04462117071873; 43.17386508677211; 54.31872763145736; -6.678889995149683; -0.277371624840562; 45.12253088447959; -6.641789948792987; 46.745922454723164],521.0549932682659
F52014,arithmetic,tournament,0.2,2695483108,[33.62219683932719; -65.17324766491029; 8.765640923021948; -8.01927773273168; -4.424982077624847; -24.223640448457544; 59.00968586112222; -22.499716637551572; -44.058302803510394; -17.115378881611036],520.8357619385342
F52014,arithmetic,tournament,0.2,3563376021,[60.86076074642375; 85.53837610393643; -6.354778979245999; 43.63461048907854; -44.68112055067746; 89.57394536478989; 75.81040966871038; 5.431423257494775; 59.614342376156145; -0.635881104519072],521.217745837171
F52014,arithmetic,tournament,0.2,1480635366,[59.4718094558163; -45.125452017182035; 6.017682735986753; 31.748105331753862; 52.8315013935447; -72.14485393357808; 24.80537286673122; 54.48422660419678; -66.28368902159883; 96.0180534568986],521.0847000337892
F52014,arithmetic,tournament,0.2,2221195017,[45.489136796860095; 29.108420834600736; 55.27747462431175; -21.563268663335652; 26.308922529492104; 12.632440056371603; 19.65816425030362; -89.54321501349455; -39.680531372273364; -11.682113516627682],521.0214788350233
F52014,arithmetic,tournament,0.2,3046095670,[83.58572064276518; -14.96012565306006; -71.68836719562965; -40.98484575213084; 89.89951568609621; -74.62861163304495; 32.40618520427108; -21.02096833939953; -56.849785873399085; -61.0620995561024],521.0596885118222
F52014,arithmetic,tournament,0.2,3150348920,[-54.06383912351664; 29.18073913176876; -45.897474704354885; -18.0411594047348; -4.690750805387178; 48.815548541372195; -28.1344285570124; -9.53216636338668; 83.13875921328074; 20.548079398805115],520.7921592050396
F52014,arithmetic,tournament,0.2,1201763685,[21.24369357101382; -6.301214409030879; -47.15432532465709; -12.368035784571473; 17.98430211946571; -67.3046588741606; 76.32917274965398; 68.48063232320871; -78.3848961823727; -57.819657754916875],521.2232600056021
F52014,arithmetic,tournament,0.2,2885367627,[-27.87716700896864; -78.05488064491564; 57.06163280789936; -58.02495227483489; 35.13201990181608; -31.922339087768112; -62.18401462701148; -19.062614776355787; -72.22015153828436; 58.37300271592767],521.1143672313464
F52014,arithmetic,tournament,0.2,1363553270,[-43.03441153379226; 40.122747893294644; -77.99771237774513; 2.7589856949017673; 43.61649180088358; 89.35904988033897; -25.48630433133232; 18.781020041303705; 28.876478200067027; 51.672395531875],520.9055644217891
F52014,arithmetic,tournament,0.2,3735756085,[32.69030774005779; 64.83859606309466; -66.90849212084926; -10.180262348505636; -56.777237136724644; 8.100337845449928; 10.58491644348203; 63.77846791655776; 33.052625962773135; 98.08036059103756],521.1132909453601
F52014,arithmetic,tournament,0.3,2461422386,[57.29128250792368; 10.41316852168994; 21.03282975679612; 71.32486001490025; 41.42287083413595; 25.481610746118662; 54.5075747638933; -16.865655202336868; 62.580350960119176; 44.792135893702124],520.7940424495032
F52014,arithmetic,tournament,0.3,3602374883,[-86.30778680459849; -1.1862331311546512; -85.95815337193244; -90.26643201580458; 5.910493084540121; -51.28920530424932; -22.08151568869559; -23.7685605118386; 16.076092072739385; -38.75699605982541],521.2438604554859
F52014,arithmetic,tournament,0.3,947928479,[9.543079066688717; 31.79648884247531; -15.092006726596589; -26.761950813476542; 71.93801973572812; 12.506634357632219; 53.67524897012429; 27.220883566018372; 7.476408748419705; -28.34016730455025],520.9893770709715
F52014,arithmetic,tournament,0.3,312593699,[-33.750372723646535; 30.68449529602907; 85.77237296102894; -84.52995608746605; 28.083299453683026; -76.18246931087951; 47.0090865935442; -65.19458470608691; 4.5912886550556635; -86.45420828860586],520.6037670516979
F52014,arithmetic,tournament,0.3,3565434749,[49.734298100020986; 76.41035735142992; 37.12056375763445; 3.1449699141228002; 64.59550931366847; -46.278224726026; -7.768081706893632; -35.33469098897433; 17.726520917462324; 48.95532767889168],520.9123502275443
F52014,arithmetic,tournament,0.3,1339963119,[11.86879571717645; -73.20719866063685; 38.49987006223528; 43.80183285312462; -45.836706631997586; 51.28252493732109; 59.26888767486325; -53.84985624360482; 96.2549434930738; -48.06284961346424],521.182948367596
F52014,arithmetic,tournament,0.3,733826887,[-38.90933733252918; 23.93877481571727; 70.92593796275014; 1.2570748646423828; -48.31289697145293; -7.298491245113484; -61.937456977490086; 55.51964801077056; 58.5160007957235; 19.475944135841722],521.2525364420007
F52014,arithmetic,tournament,0.3,3880144278,[32.72161538311087; -49.37453377352947; -43.45298102674289; 36.07151707712762; 79.17667060961875; -87.19381040345002; -17.75941710502076; -15.433704037963139; -59.33587849805792; -98.61294402528202],520.9018231208528
F52014,arithmetic,tournament,0.3,671430382,[-96.61504507921094; -43.89700996025772; 52.45365230317117; -70.019249600127; 3.6967538015707078; -19.986133231469893; -75.78954615666342; 22.883403196801666; 28.55790185002428; -86.44317536617739],521.016029950218
F52014,arithmetic,tournament,0.3,2688096995,[22.67959017838409; 63.957329661165396; 15.700714576072112; -28.967394933198303; 44.77162901075853; -27.675890938196027; -5.624187696675653; 0.511162481081513; 32.04205739902548; 84.53790785083906],520.891099649747
F52014,arithmetic,tournament,0.4,3869541002,[60.38731531742659; -19.349576803392193; -36.178070098240234; 62.192964630310016; -61.35050176623986; 62.057512398246104; -72.15957665818969; -80.46589054572824; -14.01607761118926; 34.0272618449114],520.9871497245211
F52014,arithmetic,tournament,0.4,1134378496,[56.6373665526753; 14.499307573159797; 41.17055836595469; 39.43345187009663; -30.866208784419257; 37.17762423097625; -38.679238489333656; 10.371119652543669; -6.097502205425826; 43.15313419390293],521.1009388996855
F52014,arithmetic,tournament,0.4,182229840,[4.031986164877498; 7.19495053258323; -62.07101974865084; -7.250991845551321; -93.09918206095335; 56.56373405391608; 60.9842862792357; -67.96870783968278; 32.86339180073811; 2.4038786743704295],521.0711946581405
F52014,arithmetic,tournament,0.4,87076976,[-95.74657267221916; -0.6087399308524226; 68.83088874756575; -74.76069268871817; -12.863712393673083; -41.823111115312074; 97.10718126545709; -25.77078673357005; -22.0921668141482; 21.647487036847807],521.1019052760817
F52014,arithmetic,tournament,0.4,1785587413,[-65.34631870643531; 90.79412429633643; -42.80633517449548; 76.26456843521458; -86.16719402419115; 32.0357088433891; -15.515980371807132; 67.73894359460547; 91.73791794746185; -98.2214147529862],521.0929443922602
F52014,arithmetic,tournament,0.4,2469835897,[2.7489765975582747; 2.976639186093972; 65.36742458371914; 30.064741491561634; 73.07427312172598; -3.3273800435992693; 26.51750097194827; -82.02268964409956; -81.88209400150274; -12.061370185073969],521.0088206255432
F52014,arithmetic,tournament,0.4,1306043185,[5.367383490264832; 8.01756143203221; -17.853188909302737; 43.10306093893746; 1.9903770261759348; -34.96255314408251; 56.88997066187968; -68.87839647833508; -83.55083464922528; -44.07694482132477],521.0724386427985
F52014,arithmetic,tournament,0.4,1640700446,[-12.258490829240372; 69.69926159715021; -50.11998253579346; 82.82083707174155; -44.794956419295026; -96.99611470805058; 5.744563372093836; -11.163716472036072; 94.27054369998515; 39.00310556068024],520.9587708193676
F52014,arithmetic,tournament,0.4,4116079733,[-71.46474108211528; 57.08011724593987; -5.534750026008777; -92.14599927041856; 37.04288180075933; -14.673700385572381; 67.51371134912233; -23.237131668004672; -53.7790034424233; 27.77895042795619],520.9680531655692
F52014,arithmetic,tournament,0.4,1279556799,[66.3868755331776; 48.753265453613096; 96.6877262382242; -2.736189288274417; -53.661000731153564; 21.436516421950586; -17.66401223900695; -6.608435072241889; -72.80042870299772; -89.73838643535714],521.1239943446797
F52014,arithmetic,tournament,0.5,3454756273,[70.9915878266359; -22.4055329134018; 12.77013016244205; 53.59736126331622; 83.77802306009403; -19.552737451845175; -23.877498958258762; 25.22868720691112; -6.625600306096211; -46.81503993268719],521.034841642497
F52014,arithmetic,tournament,0.5,1494090457,[-32.12730127968514; -27.529681987630138; -34.65824824482604; -27.03301766763875; 28.85212635348852; -71.30505497169466; -31.783205382784004; 1.3579859937227337; -6.270616069068506; 30.29756372665015],520.9364264069367
F52014,arithmetic,tournament,0.5,2713984790,[72.36663785502418; -21.31896023618296; -95.17550553462242; 56.48410680687442; 52.25783366067128; 50.59561242941797; 5.888803967506192; -89.58222220204061; 85.577148193894; -22.75201140067162],520.9143483880988
F52014,arithmetic,tournament,0.5,3003711653,[-45.081512855533006; -23.915731988072157; -71.37046577919165; 47.63715973781476; -84.39796087571527; 3.157639723856459; 42.00880668827763; 71.9444480700838; -47.71745757429992; 31.211564463620505],521.2065402543856
F52014,arithmetic,tournament,0.5,2302765881,[-21.280184111761173; -59.91505461278663; -38.693550422045945; -70.34159924001847; 43.56882301075004; 76.18118587060033; -76.14277568800982; 58.144052586935715; -67.02409164332963; 13.942655836862343],521.0498358955207
F52014,arithmetic,tournament,0.5,2718411566,[-85.1728716212869; -70.05002840166172; 50.69270604742192; -10.785118494655265; 83.30289058493437; 6.821197226822747; -71.59810015503041; 3.702993322630846; 97.90667519597065; -97.69064092671067],521.0223865366758
F52014,arithmetic,tournament,0.5,1291710878,[-37.63874883558725; -41.97189812404607; 85.34840029332182; -26.49147607094294; 71.84520215190823; 21.728334611029464; 6.827259441121601; 46.25674489943982; -17.690699938097577; -21.189481111371506],521.0672082940611
F52014,arithmetic,tournament,0.5,4028205675,[7.88128168755323; -8.909743653899723; 41.75736957357009; -6.39226783967219; 31.83348239390245; 8.409816277066739; -50.72533442831802; -33.34306837964163; -3.292846516288833; 40.577437573487714],521.2339782329528
F52014,arithmetic,tournament,0.5,1102757229,[-34.73411260989363; 54.13383314278653; -76.57115561038913; 51.49782008630336; 99.95385779539552; 97.49829580104907; -53.937343086616885; 71.39909469671181; -16.77530562938074; 89.69572144236301],520.6812533238289
F52014,arithmetic,tournament,0.5,193896033,[38.57364993475481; -42.79696709048781; 1.1725240431935084; -53.19881030597649; -61.0983695078242; -45.12550766703656; 59.849871688423285; 12.540409547323842; -77.26958489408034; -30.84394937382118],520.9370832226583
